bendecir	bendiciendo	bendecido	bendice	bendecí	bendecid	bendigo	bendices	bendecís	bendice	bendecimos	bendecís	bendicen	bendiga	bendigas	bendigás	bendiga	bendigamos	bendigáis	bendigan	bendecía	bendecías	bendecía	bendecíamos	bendecíais	bendecían	bendijera	bendijeras	bendijera	bendijéramos	bendijerais	bendijeran	bendiré	bendirás	bendirá	bendiremos	bendiréis	bendirán	bendiría	bendirías	bendiría	bendiríamos	bendiríais	bendirían	bendije	bendijiste	bendijistes	bendijo	bendijimos	bendijisteis	bendijeron	bendijese	bendijeses	bendijese	bendijésemos	bendijeseis	bendijesen	bendijere	bendijeres	bendijere	bendijéremos	bendijereis	bendijeren	v: to bless;
TU		initialism: Tren Urbano, the metro system used in San Juan, Puerto Rico;
TL		abbr: Tlaxcala (Mexican state);
TB		abbr: Tabasco (Mexican state);
TA		abbr: Tamaulipas (Mexican state);
terneza		f: tenderness;
anormalidad		f: abnormality;
oligosacárido		m: {carbohydrates} oligosaccharide;
labra		f: working;
manito		f: diminutive form of mano, little hand;
inmobiliaria		f: real-estate agency;
deslenguado		adj: bigmouthed, indiscreet; informer, betrayer;
sónico		adj: sonic;
inmobiliario		adj: real-estate (related to real estate);
cúpula		f: cupola;
manita		f: diminutive form of mano, little hand;
sicodelia		f: alternative spelling of psicodelia;
impreciso		adj: imprecise, vague;
mentira		f: lie, trick, falsity;
insaciable		adj: insatiable;
radiología		f: radiology;
evidente		adj: obvious, evident;
enseñar	enseñando	enseñado	enseña	enseñá	enseñad	enseño	enseñas	enseñás	enseña	enseñamos	enseñáis	enseñan	enseñe	enseñes	enseñés	enseñe	enseñemos	enseñéis	enseñen	enseñaba	enseñabas	enseñaba	enseñábamos	enseñabais	enseñaban	enseñara	enseñaras	enseñara	enseñáramos	enseñarais	enseñaran	enseñaré	enseñarás	enseñará	enseñaremos	enseñaréis	enseñarán	enseñaría	enseñarías	enseñaría	enseñaríamos	enseñaríais	enseñarían	enseñé	enseñaste	enseñastes	enseñó	enseñamos	enseñasteis	enseñaron	enseñase	enseñases	enseñase	enseñásemos	enseñaseis	enseñasen	enseñare	enseñares	enseñare	enseñáremos	enseñareis	enseñaren	v: to show; to teach;
metalera		f: feminine form of metalero;
metalero		m: {informal} headbanger, metalhead; {rare} metalworker; adj: {Bolivia,Chile} metal (attributive);
sismología		f: seismology;
chaqueta		f: jacket, piece of clothing worn on the upper body outside a shirt or blouse, often waist length to thigh length;
moldura		f: mold, molding;
desayuno		m: breakfast;
similitud		f: similarity, similitude;
retirarse		v: to retreat;
pericardíaco		adj: pericardial;
somalí		mf: Somali; adj: Somali;
empedrar	empedrando	empedrado	empiedra	empedrá	empedrad	empiedro	empiedras	empedrás	empiedra	empedramos	empedráis	empiedran	empiedre	empiedres	empedrés	empiedre	empedremos	empedréis	empiedren	empedraba	empedrabas	empedraba	empedrábamos	empedrabais	empedraban	empedrara	empedraras	empedrara	empedráramos	empedrarais	empedraran	empedraré	empedrarás	empedrará	empedraremos	empedraréis	empedrarán	empedraría	empedrarías	empedraría	empedraríamos	empedraríais	empedrarían	empedré	empedraste	empedrastes	empedró	empedramos	empedrasteis	empedraron	empedrase	empedrases	empedrase	empedrásemos	empedraseis	empedrasen	empedrare	empedrares	empedrare	empedráremos	empedrareis	empedraren	v: {figuratively} to strew, to scatter; to pave;
ladrón		m: thief; robber; crook; adj: having the qualities of a thief;
nupcial		adj: nuptial (pertaining to wedding and marriage);
retener	reteniendo	retenido	retén	retené	retened	retengo	retienes	retenés	retiene	retenemos	retenéis	retienen	retenga	retengas	retengás	retenga	retengamos	retengáis	retengan	retenía	retenías	retenía	reteníamos	reteníais	retenían	retuviera	retuvieras	retuviera	retuviéramos	retuvierais	retuvieran	retendré	retendrás	retendrá	retendremos	retendréis	retendrán	retendría	retendrías	retendría	retendríamos	retendríais	retendrían	retuve	retuviste	retuvistes	retuvo	retuvimos	retuvisteis	retuvieron	retuviese	retuvieses	retuviese	retuviésemos	retuvieseis	retuviesen	retuviere	retuvieres	retuviere	retuviéremos	retuviereis	retuvieren	v: to catch; to hold; to hold back; to retain, keep;
fosfofructoquinasa		f: {enzyme} phosphofructokinase;
esclusa		f: lock (of canal);
cigoma		f: zygoma; the cheekbone;
sinfín		m: load; ton; lot;
dicotiledón		m: {botany} dicotyledon; adj: dicotyledonous;
útero		m: uterus; womb;
nupcias		fp: wedding;
ásperamente		adv: harshly;
triglicérido		m: {organic compound} triglyceride;
estimar	estimando	estimado	estima	estimá	estimad	estimo	estimas	estimás	estima	estimamos	estimáis	estiman	estime	estimes	estimés	estime	estimemos	estiméis	estimen	estimaba	estimabas	estimaba	estimábamos	estimabais	estimaban	estimara	estimaras	estimara	estimáramos	estimarais	estimaran	estimaré	estimarás	estimará	estimaremos	estimaréis	estimarán	estimaría	estimarías	estimaría	estimaríamos	estimaríais	estimarían	estimé	estimaste	estimastes	estimó	estimamos	estimasteis	estimaron	estimase	estimases	estimase	estimásemos	estimaseis	estimasen	estimare	estimares	estimare	estimáremos	estimareis	estimaren	v: to esteem; to estimate; to think, to believe;
aldaba		f: doorknocker; {in the plural,slang} tits, knockers;
jumo		f: {Dominican Republic, Costa Rica ,slang} drunkenness;
atacar	atacando	atacado	ataca	atacá	atacad	ataco	atacas	atacás	ataca	atacamos	atacáis	atacan	ataque	ataques	ataqués	ataque	ataquemos	ataquéis	ataquen	atacaba	atacabas	atacaba	atacábamos	atacabais	atacaban	atacara	atacaras	atacara	atacáramos	atacarais	atacaran	atacaré	atacarás	atacará	atacaremos	atacaréis	atacarán	atacaría	atacarías	atacaría	atacaríamos	atacaríais	atacarían	ataqué	atacaste	atacastes	atacó	atacamos	atacasteis	atacaron	atacase	atacases	atacase	atacásemos	atacaseis	atacasen	atacare	atacares	atacare	atacáremos	atacareis	atacaren	v: to attack;
desvincular	desvinculando	desvinculado	desvincula	desvinculá	desvinculad	desvinculo	desvinculas	desvinculás	desvincula	desvinculamos	desvinculáis	desvinculan	desvincule	desvincules	desvinculés	desvincule	desvinculemos	desvinculéis	desvinculen	desvinculaba	desvinculabas	desvinculaba	desvinculábamos	desvinculabais	desvinculaban	desvinculara	desvincularas	desvinculara	desvinculáramos	desvincularais	desvincularan	desvincularé	desvincularás	desvinculará	desvincularemos	desvincularéis	desvincularán	desvincularía	desvincularías	desvincularía	desvincularíamos	desvincularíais	desvincularían	desvinculé	desvinculaste	desvinculastes	desvinculó	desvinculamos	desvinculasteis	desvincularon	desvinculase	desvinculases	desvinculase	desvinculásemos	desvinculaseis	desvinculasen	desvinculare	desvinculares	desvinculare	desvinculáremos	desvinculareis	desvincularen	v: to separate from;
malvinense		mf: Falklander, Falkland Islander; adj: {attributive} Falkland Islands;
demostrativo		m: {grammar} demonstrative; adj: demonstrative; {grammar} demonstrative;
vampiro		m: vampire;
vampira		f: A female vampire;
balonmano		m: handball;
atolondrar	atolondrando	atolondrado	atolondra	atolondrá	atolondrad	atolondro	atolondras	atolondrás	atolondra	atolondramos	atolondráis	atolondran	atolondre	atolondres	atolondrés	atolondre	atolondremos	atolondréis	atolondren	atolondraba	atolondrabas	atolondraba	atolondrábamos	atolondrabais	atolondraban	atolondrara	atolondraras	atolondrara	atolondráramos	atolondrarais	atolondraran	atolondraré	atolondrarás	atolondrará	atolondraremos	atolondraréis	atolondrarán	atolondraría	atolondrarías	atolondraría	atolondraríamos	atolondraríais	atolondrarían	atolondré	atolondraste	atolondrastes	atolondró	atolondramos	atolondrasteis	atolondraron	atolondrase	atolondrases	atolondrase	atolondrásemos	atolondraseis	atolondrasen	atolondrare	atolondrares	atolondrare	atolondráremos	atolondrareis	atolondraren	vt:  to fluster, to confuse;
Suárez		prop: Spanish surname;
accidentariamente		adv: {obsolete} accidentally;
polvera		f: powder compact;
hipotético		adj: hypothetical;
cóctel		m: cocktail;
heredera		f: feminine form of heredero;
deslindar	deslindando	deslindado	deslinda	deslindá	deslindad	deslindo	deslindas	deslindás	deslinda	deslindamos	deslindáis	deslindan	deslinde	deslindes	deslindés	deslinde	deslindemos	deslindéis	deslinden	deslindaba	deslindabas	deslindaba	deslindábamos	deslindabais	deslindaban	deslindara	deslindaras	deslindara	deslindáramos	deslindarais	deslindaran	deslindaré	deslindarás	deslindará	deslindaremos	deslindaréis	deslindarán	deslindaría	deslindarías	deslindaría	deslindaríamos	deslindaríais	deslindarían	deslindé	deslindaste	deslindastes	deslindó	deslindamos	deslindasteis	deslindaron	deslindase	deslindases	deslindase	deslindásemos	deslindaseis	deslindasen	deslindare	deslindares	deslindare	deslindáremos	deslindareis	deslindaren	v: to delimit;
borrón		m: blot, smudge ; draft, sketch;
encéfalo		m: cephalon; encephalon;
heredero		m: heir;
Rubén		prop: male given name; Reuben (Biblical character and tribe);
plagiador		m: plagiarist; one who plagiarizes;
zumba		f: bashing, beating;
patente		m: patent (declaration issued by a government to an inventor); adj: patent;
gene		m: gene;
claro		adv: certainly, naturally, of course; adj: clear; light, bright;
desmentir	desmintiendo	desmentido	desmiente	desmentí	desmentid	desmiento	desmientes	desmentís	desmiente	desmentimos	desmentís	desmienten	desmienta	desmientas	desmintás	desmienta	desmintamos	desmintáis	desmientan	desmentía	desmentías	desmentía	desmentíamos	desmentíais	desmentían	desmintiera	desmintieras	desmintiera	desmintiéramos	desmintierais	desmintieran	desmentiré	desmentirás	desmentirá	desmentiremos	desmentiréis	desmentirán	desmentiría	desmentirías	desmentiría	desmentiríamos	desmentiríais	desmentirían	desmentí	desmentiste	desmentistes	desmintió	desmentimos	desmentisteis	desmintieron	desmintiese	desmintieses	desmintiese	desmintiésemos	desmintieseis	desmintiesen	desmintiere	desmintieres	desmintiere	desmintiéremos	desmintiereis	desmintieren	v: to belie; to give a false representation; to refute;
eco-		prefix: eco- (forming words concerning ecology or the environment); Forming words relating to echos or other reflected waves;
tragón		adj: eating much food; greedy;
sonambulismo		m: somnambulism, sleepwalking;
clara		f: {Spain} shandy; The white (of an egg);
gobernar	gobernando	gobernado	gobierna	goberná	gobernad	gobierno	gobiernas	gobernás	gobierna	gobernamos	gobernáis	gobiernan	gobierne	gobiernes	gobernés	gobierne	gobernemos	gobernéis	gobiernen	gobernaba	gobernabas	gobernaba	gobernábamos	gobernabais	gobernaban	gobernara	gobernaras	gobernara	gobernáramos	gobernarais	gobernaran	gobernaré	gobernarás	gobernará	gobernaremos	gobernaréis	gobernarán	gobernaría	gobernarías	gobernaría	gobernaríamos	gobernaríais	gobernarían	goberné	gobernaste	gobernastes	gobernó	gobernamos	gobernasteis	gobernaron	gobernase	gobernases	gobernase	gobernásemos	gobernaseis	gobernasen	gobernare	gobernares	gobernare	gobernáremos	gobernareis	gobernaren	v: to govern;
pepena		f: {Mexico,Cetral America} collecting, gathering;
Pánuco		prop: a river in North-Eastern Mexico, which flows out in the Gulf of Mexico, by Tampico;
enlucir	enluciendo	enlucido	enluce	enlucí	enlucid	enluzco	enluces	enlucís	enluce	enlucimos	enlucís	enlucen	enluzca	enluzcas	enluzcás	enluzca	enluzcamos	enluzcáis	enluzcan	enlucía	enlucías	enlucía	enlucíamos	enlucíais	enlucían	enluciera	enlucieras	enluciera	enluciéramos	enlucierais	enlucieran	enluciré	enlucirás	enlucirá	enluciremos	enluciréis	enlucirán	enluciría	enlucirías	enluciría	enluciríamos	enluciríais	enlucirían	enlucí	enluciste	enlucistes	enlució	enlucimos	enlucisteis	enlucieron	enluciese	enlucieses	enluciese	enluciésemos	enlucieseis	enluciesen	enluciere	enlucieres	enluciere	enluciéremos	enluciereis	enlucieren	v: to plaster a wall or walls;
oponer	oponiendo	opuesto	opón	oponé	oponed	opongo	opones	oponés	opone	oponemos	oponéis	oponen	oponga	opongas	opongás	oponga	opongamos	opongáis	opongan	oponía	oponías	oponía	oponíamos	oponíais	oponían	opusiera	opusieras	opusiera	opusiéramos	opusierais	opusieran	opondré	opondrás	opondrá	opondremos	opondréis	opondrán	opondría	opondrías	opondría	opondríamos	opondríais	opondrían	opuse	opusiste	opusistes	opuso	opusimos	opusisteis	opusieron	opusiese	opusieses	opusiese	opusiésemos	opusieseis	opusiesen	opusiere	opusieres	opusiere	opusiéremos	opusiereis	opusieren	vr:  to be opposed, to be in opposition; vt:  to pit (one thing against another); to set in opposition;  to put up (resistance etc.);
enlistar	enlistando	enlistado	enlista	enlistá	enlistad	enlisto	enlistas	enlistás	enlista	enlistamos	enlistáis	enlistan	enliste	enlistes	enlistés	enliste	enlistemos	enlistéis	enlisten	enlistaba	enlistabas	enlistaba	enlistábamos	enlistabais	enlistaban	enlistara	enlistaras	enlistara	enlistáramos	enlistarais	enlistaran	enlistaré	enlistarás	enlistará	enlistaremos	enlistaréis	enlistarán	enlistaría	enlistarías	enlistaría	enlistaríamos	enlistaríais	enlistarían	enlisté	enlistaste	enlistastes	enlistó	enlistamos	enlistasteis	enlistaron	enlistase	enlistases	enlistase	enlistásemos	enlistaseis	enlistasen	enlistare	enlistares	enlistare	enlistáremos	enlistareis	enlistaren	v: to list;
despacho		m: dispatch; office;
conductividad		f: conductivity;
atropellar	atropellando	atropellado	atropella	atropellá	atropellad	atropello	atropellas	atropellás	atropella	atropellamos	atropelláis	atropellan	atropelle	atropelles	atropellés	atropelle	atropellemos	atropelléis	atropellen	atropellaba	atropellabas	atropellaba	atropellábamos	atropellabais	atropellaban	atropellara	atropellaras	atropellara	atropelláramos	atropellarais	atropellaran	atropellaré	atropellarás	atropellará	atropellaremos	atropellaréis	atropellarán	atropellaría	atropellarías	atropellaría	atropellaríamos	atropellaríais	atropellarían	atropellé	atropellaste	atropellastes	atropelló	atropellamos	atropellasteis	atropellaron	atropellase	atropellases	atropellase	atropellásemos	atropellaseis	atropellasen	atropellare	atropellares	atropellare	atropelláremos	atropellareis	atropellaren	v: to be abusive, to bully; to drive over;
lapso		m: A lapse;
espontáneo		adj: spontaneous;
explicativo		adj: explanatory;
gancho		m: difficult situation; hook, peg;
Arquímedes		prop: Archimedes;
rellenar	rellenando	rellenado	rellena	rellená	rellenad	relleno	rellenas	rellenás	rellena	rellenamos	rellenáis	rellenan	rellene	rellenes	rellenés	rellene	rellenemos	rellenéis	rellenen	rellenaba	rellenabas	rellenaba	rellenábamos	rellenabais	rellenaban	rellenara	rellenaras	rellenara	rellenáramos	rellenarais	rellenaran	rellenaré	rellenarás	rellenará	rellenaremos	rellenaréis	rellenarán	rellenaría	rellenarías	rellenaría	rellenaríamos	rellenaríais	rellenarían	rellené	rellenaste	rellenastes	rellenó	rellenamos	rellenasteis	rellenaron	rellenase	rellenases	rellenase	rellenásemos	rellenaseis	rellenasen	rellenare	rellenares	rellenare	rellenáremos	rellenareis	rellenaren	v: to pad, to stuff; to refill;
ácaro		m: mite; {plural,zoology} order of mites;
montonazo		m: great bunch;
querida		f: dear, honey, darling; mistress;
franqueo		m: postage;
querido		m: lover; sweetheart ; The letter Q in the Spanish phonetic alphabet; adj: dear;
guanero		adj: relating to guano;
avergonzado		adj: ashamed;
fara		f: Snake originating in Africa;
faro		m: headlight (of a vehicle); lighthouse;
otorgar	otorgando	otorgado	otorga	otorgá	otorgad	otorgo	otorgas	otorgás	otorga	otorgamos	otorgáis	otorgan	otorgue	otorgues	otorgués	otorgue	otorguemos	otorguéis	otorguen	otorgaba	otorgabas	otorgaba	otorgábamos	otorgabais	otorgaban	otorgara	otorgaras	otorgara	otorgáramos	otorgarais	otorgaran	otorgaré	otorgarás	otorgará	otorgaremos	otorgaréis	otorgarán	otorgaría	otorgarías	otorgaría	otorgaríamos	otorgaríais	otorgarían	otorgué	otorgaste	otorgastes	otorgó	otorgamos	otorgasteis	otorgaron	otorgase	otorgases	otorgase	otorgásemos	otorgaseis	otorgasen	otorgare	otorgares	otorgare	otorgáremos	otorgareis	otorgaren	v: to award; to grant;
